time,key,value,region,tags,price_value,node_name,day
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",380.0,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",380.0,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",380.0,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",380.0,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",380.0,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",380.0,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",380.0,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",380.0,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",380.0,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",380.0,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 06:00:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",380.0,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",380.0,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",380.0,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",380.0,山西.兆光电厂/220kV.东母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",380.0,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",380.0,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",380.0,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",380.0,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",380.0,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",380.0,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",380.0,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",380.0,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",380.0,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",380.0,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 06:15:00.000 +0800,node_price_real_time,"{""value"": 380.0}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",380.0,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",389.0,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",389.0,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",389.0,山西.兆光电厂/220kV.东母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",389.0,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",389.0,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",389.0,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",389.0,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",389.0,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",389.0,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",389.0,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",389.0,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",389.0,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",389.0,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 06:30:00.000 +0800,node_price_real_time,"{""value"": 389.0}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",389.0,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",360.36,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",360.36,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",360.36,山西.兆光电厂/220kV.东母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",360.36,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",360.36,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",360.36,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",360.36,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",360.36,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",360.36,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",360.36,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",360.36,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",360.36,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",360.36,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 06:45:00.000 +0800,node_price_real_time,"{""value"": 360.36}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",360.36,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",365.0,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",365.0,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",365.0,山西.兆光电厂/220kV.东母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",365.0,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",365.0,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",365.0,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",365.0,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",365.0,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",365.0,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",365.0,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",365.0,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",365.0,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",365.0,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 07:00:00.000 +0800,node_price_real_time,"{""value"": 365.0}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",365.0,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",360.0,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",360.0,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",360.0,山西.兆光电厂/220kV.东母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",360.0,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",360.0,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",360.0,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",360.0,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",360.0,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",360.0,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",360.0,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",360.0,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",360.0,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",360.0,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 07:15:00.000 +0800,node_price_real_time,"{""value"": 360.0}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",360.0,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",350.0,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",350.0,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",350.0,山西.兆光电厂/220kV.东母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",350.0,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",350.0,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",350.0,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",350.0,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",350.0,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",350.0,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",350.0,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",350.0,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",350.0,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",350.0,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 07:30:00.000 +0800,node_price_real_time,"{""value"": 350.0}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",350.0,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 340.0}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",340.0,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 340.0}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",340.0,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 340.0}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",340.0,山西.兆光电厂/220kV.东母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 359.71}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",359.71,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 340.0}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",340.0,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 257.4}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",257.4,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 254.75}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",254.75,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 340.0}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",340.0,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 364.72}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",364.72,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 340.0}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",340.0,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 291.71}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",291.71,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 340.0}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",340.0,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 234.22}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",234.22,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 07:45:00.000 +0800,node_price_real_time,"{""value"": 340.0}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",340.0,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",325.0,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",325.0,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",325.0,山西.兆光电厂/220kV.东母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.冶峪站/220kV.B母线""}",325.0,山西.冶峪站/220kV.B母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.古交发电厂/220kV.外母线""}",325.0,山西.古交发电厂/220kV.外母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.开源路站/220kV.北母线""}",325.0,山西.开源路站/220kV.北母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.彤欧光伏电站/220kV.A母线""}",325.0,山西.彤欧光伏电站/220kV.A母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.海会站/220kV.D母线""}",325.0,山西.海会站/220kV.D母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.温池站/220kV.南母线""}",325.0,山西.温池站/220kV.南母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.瑶河风电场/220kV.A母线""}",325.0,山西.瑶河风电场/220kV.A母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.禹王石光伏电站/220kV.A母线""}",325.0,山西.禹王石光伏电站/220kV.A母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.细米河风电场/220kV.A母线""}",325.0,山西.细米河风电场/220kV.A母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.翠微站/220kV.西母线""}",325.0,山西.翠微站/220kV.西母线,2024-05-14
2024-05-14 08:00:00.000 +0800,node_price_real_time,"{""value"": 325.0}",cn-shanxi,"{""node_name"": ""山西.邑垣光伏电站/220kV.A母线""}",325.0,山西.邑垣光伏电站/220kV.A母线,2024-05-14
2024-05-14 08:15:00.000 +0800,node_price_real_time,"{""value"": 0.0}",cn-shanxi,"{""node_name"": ""777008009""}",0.0,777008009,2024-05-14
2024-05-14 08:15:00.000 +0800,node_price_real_time,"{""value"": 339.0}",cn-shanxi,"{""node_name"": ""华北.武乡/500kV.2母线""}",339.0,华北.武乡/500kV.2母线,2024-05-14
2024-05-14 08:15:00.000 +0800,node_price_real_time,"{""value"": 339.0}",cn-shanxi,"{""node_name"": ""山西.云顶山站/220kV.B母线""}",339.0,山西.云顶山站/220kV.B母线,2024-05-14
2024-05-14 08:15:00.000 +0800,node_price_real_time,"{""value"": 339.0}",cn-shanxi,"{""node_name"": ""山西.兆光电厂/220kV.东母线""}",339.0,山西.兆光电厂/220kV.东母线,2024-05-14
